match_id,over,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,wide_runs,noball_runs
18,3,6,SR Tendulkar,Rashid Khan,R Ashwin,0,0,0,,,0,0
35,17,6,J Buttler,Shikhar Dhawan,Anrich Nortje,0,0,0,,,0,0
156,19,5,S Dhawan,E Lewis,Yuzvendra Chahal,0,0,0,,,0,0
41,14,3,KS Williamson,Trent Boult,Yuzvendra Chahal,0,0,0,Trent Boult,bowled,0,0
52,11,6,SR Tendulkar,E Lewis,Imran Tahir,4,0,4,,,0,0
118,3,6,Hardik Pandya,J Buttler,Anrich Nortje,0,0,0,,,0,0
179,10,5,Mujeeb Ur Rahman,R Sharma,Trent Boult,1,0,1,,,0,0
21,1,4,Hardik Pandya,Rashid Khan,BA Stokes,1,0,1,,,0,0
37,20,3,BB McCullum,CH Gayle,KL Rahul,1,0,1,,,0,0
154,19,1,MS Dhoni,R Ashwin,Mitchell Starc,0,1,1,,,1,0
110,11,5,SK Trivedi,V Kohli,KL Rahul,4,0,4,,,0,0
38,14,2,M Pandey,Shikhar Dhawan,Trent Boult,1,0,1,,,0,0
76,7,2,KL Rahul,Mujeeb Ur Rahman,JJ Bumrah,0,0,0,,,0,0
100,6,3,SK Raina,Hardik Pandya,Mitchell Starc,0,0,0,,,0,0
192,9,6,G Maxwell,Shikhar Dhawan,BA Stokes,1,0,1,G Maxwell,caught,0,0
192,11,4,RV Uthappa,DA Warner,JJ Bumrah,3,0,3,,,0,0
135,13,4,SR Watson,SR Tendulkar,Jasprit Bumrah,1,0,1,,,0,0
70,4,3,SK Trivedi,R Sharma,Rashid Khan,4,0,4,,,0,0
148,13,6,P Cummins,KL Rahul,SL Malinga,1,0,1,,,0,0
80,6,3,SK Raina,RV Uthappa,KL Rahul,0,0,0,,,0,0
152,3,6,Mujeeb Ur Rahman,SK Raina,BA Stokes,0,0,0,,,0,0
175,11,6,Mujeeb Ur Rahman,E Lewis,Imran Tahir,0,0,0,,,0,0
59,9,6,AB de Villiers,Andre Russell,Pat Cummins,1,0,1,,,0,0
174,2,5,Ishan Kishan,SK Trivedi,Pat Cummins,2,0,2,,,0,0
169,4,6,MS Dhoni,P Cummins,Bhuvneshwar Kumar,0,0,0,,,0,0
24,6,2,E Lewis,Andre Russell,Yuzvendra Chahal,1,0,1,,,0,0
122,3,5,Ishan Kishan,Yuvraj Singh,R Ashwin,0,0,0,,,0,0
139,2,5,Rashid Khan,SR Tendulkar,Mitchell Starc,0,0,0,,,0,0
180,11,6,Andre Russell,AB de Villiers,Jasprit Bumrah,0,0,0,,,0,0
22,20,1,KL Rahul,MS Dhoni,SP Narine,0,0,0,,,0,0
59,11,2,SR Tendulkar,RV Uthappa,SL Malinga,0,0,0,,,0,0
46,2,4,SR Watson,Rashid Khan,Yuzvendra Chahal,0,0,0,,,0,0
193,20,1,J Buttler,D Karthik,Pat Cummins,0,0,0,,,0,0
20,4,6,SR Tendulkar,R Sharma,R Ashwin,0,0,0,,,0,0
24,11,3,J Bumrah,J Buttler,Rashid Khan,1,0,1,,,0,0
24,9,1,SK Raina,SR Watson,Kagiso Rabada,0,0,0,,,0,0
75,14,5,E Lewis,R Sharma,Imran Tahir,6,0,6,,,0,0
178,11,2,Ishan Kishan,R Sharma,Trent Boult,0,0,0,,,0,0
129,12,3,Ishan Kishan,R Ashwin,SL Malinga,0,0,0,,,0,0
144,4,1,SR Tendulkar,KL Rahul,KL Rahul,0,0,0,,,0,0
59,14,4,E Lewis,DA Warner,DJ Bravo,0,0,0,,,0,0
88,19,6,Trent Boult,BB McCullum,DJ Bravo,4,0,4,,,0,0
126,2,1,G Maxwell,Mujeeb Ur Rahman,SP Narine,0,0,0,,,0,0
50,5,5,DA Warner,AB de Villiers,R Ashwin,4,0,4,,,0,0
106,6,5,P Cummins,BB McCullum,Yuzvendra Chahal,4,0,4,,,0,0
27,1,1,S Dhawan,E Lewis,Mayank Markande,1,0,1,,,0,0
32,5,1,Rashid Khan,D Karthik,Bhuvneshwar Kumar,1,0,1,,,0,0
176,11,4,RG Sharma,Ishan Kishan,Kagiso Rabada,1,0,1,,,0,0
177,7,5,Yuvraj Singh,E Lewis,Yuzvendra Chahal,0,0,0,,,0,0
158,3,6,Yuvraj Singh,G Maxwell,Rashid Khan,1,0,1,,,0,0
170,1,5,BB McCullum,CH Gayle,Imran Tahir,0,0,0,CH Gayle,stumped,0,0
159,2,3,Ishan Kishan,R Sharma,KL Rahul,0,0,0,,,0,0
104,5,6,BB McCullum,AB de Villiers,BA Stokes,1,0,1,,,0,0
131,15,1,P Cummins,M Pandey,JJ Bumrah,1,0,1,,,0,0
123,14,6,Rashid Khan,Kagiso Rabada,JJ Bumrah,4,0,4,,,0,0
14,20,6,MS Dhoni,V Kohli,Anrich Nortje,0,0,0,,,0,0
112,16,2,KL Rahul,RV Uthappa,Mitchell Starc,3,0,3,,,0,0
115,2,2,J Bumrah,S Marsh,Jasprit Bumrah,0,0,0,,,0,0
20,2,1,M Pandey,G Maxwell,Anrich Nortje,0,0,0,,,0,0
59,8,6,RV Uthappa,R Ashwin,Sandeep Sharma,0,0,0,,,0,0
110,7,4,BB McCullum,S Dhawan,Chris Woakes,0,0,0,,,0,0
130,13,6,S Dhawan,Hardik Pandya,Chris Woakes,0,0,0,,,0,0
173,3,1,SK Trivedi,SR Tendulkar,Kagiso Rabada,1,0,1,,,0,0
91,2,4,Yuvraj Singh,S Dhawan,Sandeep Sharma,2,0,2,,,0,0
193,13,5,Mujeeb Ur Rahman,SK Trivedi,SL Malinga,0,0,0,,,0,0
143,6,4,J Buttler,G Maxwell,Yuzvendra Chahal,1,0,1,,,0,0
160,8,1,SK Raina,KS Williamson,SP Narine,4,0,4,,,0,0
122,4,3,G Maxwell,S Marsh,Yuzvendra Chahal,1,0,1,,,0,0
75,6,1,AB de Villiers,G Maxwell,SP Narine,1,0,1,,,0,0
161,6,4,P Cummins,Mujeeb Ur Rahman,JJ Bumrah,0,0,0,,,0,0
158,20,3,SK Trivedi,AB de Villiers,Sandeep Sharma,4,0,4,,,0,0
146,18,4,D Karthik,Mujeeb Ur Rahman,KL Rahul,1,0,1,,,0,0
3,16,3,Ishan Kishan,Kagiso Rabada,Jasprit Bumrah,0,0,0,,,0,0
10,20,4,J Bumrah,J Buttler,SP Narine,0,0,0,,,0,0
18,14,1,S Marsh,CH Gayle,SP Narine,2,0,2,,,0,0
68,5,6,S Marsh,RG Sharma,Jasprit Bumrah,0,0,0,,,0,0
123,9,1,BB McCullum,J Bumrah,Yuzvendra Chahal,6,0,6,,,0,0
36,5,4,MS Dhoni,S Marsh,JJ Bumrah,0,0,0,,,0,0
76,17,4,KS Williamson,E Lewis,Mitchell Starc,2,0,2,,,0,0
74,11,2,D Karthik,CH Gayle,DJ Bravo,0,0,0,,,0,0
112,14,1,R Ashwin,V Kohli,JJ Bumrah,1,0,1,,,0,0
189,14,5,Trent Boult,DA Warner,R Ashwin,4,0,4,,,0,0
23,18,3,Kagiso Rabada,Yuvraj Singh,Mayank Markande,0,0,0,,,0,0
176,8,6,RG Sharma,KL Rahul,SP Narine,1,0,1,,,0,0
48,8,2,Trent Boult,KS Williamson,Jasprit Bumrah,0,0,0,,,0,0
92,2,2,E Lewis,S Dhawan,Jasprit Bumrah,0,0,0,,,0,0
150,11,2,S Marsh,J Buttler,Trent Boult,0,0,0,,,0,0
199,6,2,Rashid Khan,Kagiso Rabada,R Ashwin,1,0,1,,,0,0
89,4,3,G Maxwell,Yuvraj Singh,Bhuvneshwar Kumar,0,0,0,,,0,0
129,12,3,G Maxwell,D Karthik,Trent Boult,0,0,0,,,0,0
163,17,5,SK Raina,P Cummins,Mayank Markande,0,0,0,,,0,0
191,20,5,G Maxwell,BB McCullum,KL Rahul,1,0,1,,,0,0
32,3,2,SK Raina,M Pandey,SP Narine,1,0,1,,,0,0
27,14,1,Trent Boult,Rashid Khan,SP Narine,0,0,0,,,0,0
117,7,6,AB de Villiers,R Sharma,SP Narine,0,0,0,,,0,0
64,7,1,J Buttler,Trent Boult,Trent Boult,4,0,4,,,0,0
1,2,4,Yuvraj Singh,Shikhar Dhawan,R Ashwin,0,0,0,,,0,0
10,9,2,SK Raina,MS Dhoni,Pat Cummins,4,0,4,,,0,0
168,3,3,S Dhawan,J Bumrah,Bhuvneshwar Kumar,4,0,4,,,0,0
62,20,2,Ishan Kishan,R Ashwin,Yuzvendra Chahal,2,0,2,,,0,0
111,12,6,J Buttler,V Kohli,Kagiso Rabada,0,0,0,,,0,0
120,7,2,SK Trivedi,Andre Russell,Imran Tahir,3,0,3,,,0,0
175,2,4,Andre Russell,KS Williamson,Yuzvendra Chahal,2,0,2,,,0,0
34,2,5,Hardik Pandya,Mujeeb Ur Rahman,SP Narine,1,0,1,,,0,0
9,16,1,MS Dhoni,J Buttler,BA Stokes,0,1,1,,,1,0
94,17,5,KS Williamson,SR Tendulkar,SP Narine,0,0,0,,,0,0
152,20,2,MS Dhoni,E Lewis,Mitchell Starc,0,0,0,,,0,0
170,16,2,R Ashwin,SK Raina,Kagiso Rabada,1,0,1,,,0,0
178,13,4,Kagiso Rabada,V Kohli,KL Rahul,1,0,1,,,0,0
114,19,4,Andre Russell,J Buttler,Pat Cummins,0,0,0,,,0,0
32,19,5,J Bumrah,Rashid Khan,Kagiso Rabada,1,0,1,,,0,0
87,16,5,J Buttler,S Marsh,KL Rahul,0,0,0,,,0,0
190,15,1,M Pandey,SR Watson,BA Stokes,1,0,1,,,0,0
174,8,4,RV Uthappa,SR Watson,R Ashwin,4,0,4,,,0,0
113,10,3,R Ashwin,CH Gayle,Mitchell Starc,0,0,0,,,0,0
2,18,5,D Karthik,SK Raina,Chris Woakes,0,0,0,,,0,0
100,10,3,D Karthik,MS Dhoni,Anrich Nortje,0,0,0,,,0,0
34,11,6,M Pandey,MS Dhoni,DJ Bravo,1,0,1,,,0,0
83,1,1,S Marsh,SK Raina,Pat Cummins,1,0,1,,,0,0
188,16,4,SK Raina,S Marsh,Anrich Nortje,4,0,4,,,0,0
64,5,1,BB McCullum,D Karthik,KL Rahul,0,0,0,,,0,0
160,5,5,G Maxwell,Trent Boult,Rashid Khan,6,0,6,,,0,0
6,10,5,D Karthik,P Cummins,Sandeep Sharma,0,0,0,,,0,0
30,15,6,SR Watson,V Kohli,Yuzvendra Chahal,1,0,1,,,0,0
183,15,1,E Lewis,V Kohli,Bhuvneshwar Kumar,0,0,0,,,0,0
60,3,5,CH Gayle,Yuvraj Singh,DJ Bravo,4,0,4,,,0,0
4,15,3,Hardik Pandya,Ishan Kishan,KL Rahul,1,0,1,,,0,0
20,2,6,Kagiso Rabada,AB de Villiers,DJ Bravo,1,0,1,,,0,0
32,16,4,SR Watson,BB McCullum,Mitchell Starc,4,0,4,,,0,0
154,3,4,J Buttler,Shikhar Dhawan,BA Stokes,0,0,0,,,0,0
31,17,3,Rashid Khan,SR Tendulkar,Sandeep Sharma,0,0,0,,,0,0
173,8,1,Hardik Pandya,E Lewis,DJ Bravo,4,0,4,,,0,0
175,10,6,Shikhar Dhawan,SK Raina,Chris Woakes,0,0,0,,,0,0
92,3,2,SK Raina,E Lewis,Jasprit Bumrah,0,0,0,,,0,0
163,1,2,G Maxwell,KS Williamson,JJ Bumrah,1,0,1,,,0,0
9,18,2,SR Tendulkar,KS Williamson,Yuzvendra Chahal,1,0,1,,,0,0
53,2,4,E Lewis,M Pandey,Anrich Nortje,0,0,0,,,0,0
38,20,3,Hardik Pandya,AB de Villiers,SP Narine,0,0,0,,,0,0
157,18,6,CH Gayle,KL Rahul,KL Rahul,0,0,0,,,0,0
8,7,1,KL Rahul,Ishan Kishan,Bhuvneshwar Kumar,0,0,0,,,0,0
75,1,2,AB de Villiers,SK Trivedi,KL Rahul,4,0,4,,,0,0
73,2,2,Kagiso Rabada,Rashid Khan,R Ashwin,6,0,6,,,0,0
44,17,5,P Cummins,J Bumrah,SP Narine,1,0,1,,,0,0
170,5,6,S Dhawan,RG Sharma,Anrich Nortje,0,0,0,,,0,0
46,4,6,R Ashwin,KS Williamson,Anrich Nortje,4,0,4,,,0,0
6,16,4,J Buttler,MS Dhoni,Mayank Markande,1,0,1,,,0,0
15,5,1,Yuvraj Singh,KL Rahul,R Ashwin,0,0,0,,,0,0
68,3,1,Ishan Kishan,Yuvraj Singh,Trent Boult,4,0,4,Yuvraj Singh,caught,0,0
178,5,3,J Bumrah,SK Trivedi,SL Malinga,2,0,2,,,0,0
105,11,2,Kagiso Rabada,V Kohli,Imran Tahir,1,0,1,,,0,0
156,17,2,KL Rahul,P Cummins,DJ Bravo,1,0,1,,,0,0
113,15,1,SK Trivedi,S Dhawan,Jasprit Bumrah,0,0,0,,,0,0
128,2,1,S Marsh,BB McCullum,Mitchell Starc,0,0,0,,,0,0
96,12,3,SR Tendulkar,R Ashwin,Pat Cummins,1,0,1,R Ashwin,caught,0,0
53,1,1,Hardik Pandya,RG Sharma,Pat Cummins,0,0,0,,,0,0
194,3,1,KL Rahul,MS Dhoni,SP Narine,0,0,0,,,0,0
164,1,4,CH Gayle,SK Raina,SP Narine,2,0,2,,,0,0
69,14,6,Andre Russell,Trent Boult,Mitchell Starc,2,0,2,,,0,0
27,14,2,S Dhawan,SR Watson,Pat Cummins,1,0,1,,,0,0
8,18,3,Trent Boult,RV Uthappa,Anrich Nortje,2,0,2,,,0,0
105,10,5,Ishan Kishan,J Bumrah,Sandeep Sharma,4,0,4,,,0,0
151,13,2,AB de Villiers,CH Gayle,Trent Boult,1,0,1,,,0,0
151,20,2,KS Williamson,Hardik Pandya,KL Rahul,0,0,0,,,0,0
41,1,3,E Lewis,SR Tendulkar,Mayank Markande,0,1,1,,,1,0
18,15,2,CH Gayle,SK Raina,R Ashwin,0,0,0,,,0,0
62,7,6,KL Rahul,RV Uthappa,Anrich Nortje,0,0,0,,,0,0
150,20,5,Hardik Pandya,Shikhar Dhawan,Sandeep Sharma,0,0,0,,,0,0
146,15,2,D Karthik,AB de Villiers,Pat Cummins,0,0,0,,,0,0
137,9,1,Kagiso Rabada,P Cummins,Jasprit Bumrah,1,0,1,,,0,0
175,18,3,Trent Boult,S Dhawan,Mayank Markande,4,0,4,,,0,0
133,14,6,Kagiso Rabada,BB McCullum,Pat Cummins,0,0,0,,,0,0
85,10,2,SR Tendulkar,E Lewis,BA Stokes,1,0,1,,,0,0
96,16,4,KS Williamson,DA Warner,BA Stokes,1,0,1,,,0,0
141,17,6,SK Raina,Trent Boult,Mayank Markande,0,0,0,,,0,0
63,18,2,DA Warner,CH Gayle,Pat Cummins,4,0,4,,,0,0
42,19,3,J Bumrah,MS Dhoni,R Ashwin,1,0,1,,,0,0
28,5,6,Shikhar Dhawan,SK Raina,Rashid Khan,0,0,0,,,0,0
105,5,4,SR Tendulkar,R Ashwin,Mayank Markande,2,0,2,,,0,0
196,14,4,J Bumrah,Ishan Kishan,JJ Bumrah,0,0,0,,,0,0
40,12,2,Mujeeb Ur Rahman,G Maxwell,Kagiso Rabada,1,0,1,,,0,0
114,14,6,E Lewis,CH Gayle,SL Malinga,0,0,0,CH Gayle,run out,0,0
83,11,3,P Cummins,SK Raina,Mayank Markande,4,0,4,,,0,0
161,20,2,D Karthik,Kagiso Rabada,DJ Bravo,0,0,0,Kagiso Rabada,stumped,0,0
184,7,2,G Maxwell,KL Rahul,Jasprit Bumrah,1,0,1,,,0,0
34,8,6,J Buttler,V Kohli,SL Malinga,0,0,0,,,0,0
125,17,1,CH Gayle,Trent Boult,Mitchell Starc,1,0,1,,,0,0
150,11,3,S Marsh,Yuvraj Singh,Trent Boult,2,0,2,,,0,0
35,18,3,SK Raina,M Pandey,Mitchell Starc,1,0,1,,,0,0
136,15,1,J Bumrah,RG Sharma,Chris Woakes,1,0,1,,,0,0
57,5,2,S Marsh,BB McCullum,SL Malinga,1,0,1,,,0,0
36,7,2,RV Uthappa,R Ashwin,JJ Bumrah,4,0,4,,,0,0
146,8,5,P Cummins,J Bumrah,KL Rahul,1,0,1,,,0,0
172,8,3,D Karthik,SK Raina,Trent Boult,4,0,4,,,0,0
150,17,5,BB McCullum,D Karthik,R Ashwin,2,0,2,D Karthik,caught,0,0
90,11,4,Shikhar Dhawan,R Ashwin,Bhuvneshwar Kumar,0,0,0,,,0,0
119,7,1,DA Warner,Mujeeb Ur Rahman,Sandeep Sharma,0,0,0,,,0,0
135,16,1,Yuvraj Singh,SR Tendulkar,Mitchell Starc,0,0,0,,,0,0
172,18,5,AB de Villiers,KS Williamson,Imran Tahir,3,0,3,,,0,0
55,7,6,Kagiso Rabada,E Lewis,Imran Tahir,0,0,0,E Lewis,run out,0,0
11,4,2,V Kohli,S Dhawan,Rashid Khan,1,0,1,,,0,0
28,19,1,Shikhar Dhawan,Kagiso Rabada,JJ Bumrah,2,0,2,,,0,0
173,15,2,AB de Villiers,R Sharma,Mitchell Starc,0,0,0,,,0,0
59,14,2,KL Rahul,BB McCullum,Kagiso Rabada,1,0,1,,,0,0
3,8,2,SR Tendulkar,J Buttler,R Ashwin,0,0,0,,,0,0
110,20,6,MS Dhoni,Rashid Khan,Yuzvendra Chahal,0,0,0,Rashid Khan,caught,0,0
177,19,3,Shikhar Dhawan,KS Williamson,Mayank Markande,2,0,2,,,0,0
130,9,3,S Dhawan,Hardik Pandya,Chris Woakes,0,0,0,,,0,0
10,12,2,RV Uthappa,V Kohli,Kagiso Rabada,0,0,0,,,0,0
47,7,1,MS Dhoni,SK Raina,Anrich Nortje,4,0,4,,,0,0
60,9,3,Hardik Pandya,G Maxwell,R Ashwin,0,0,0,G Maxwell,caught and bowled,0,0
44,13,4,RV Uthappa,BB McCullum,Sandeep Sharma,6,0,6,,,0,0
187,19,5,RG Sharma,Kagiso Rabada,Pat Cummins,6,0,6,,,0,0
124,4,3,KL Rahul,SR Tendulkar,Rashid Khan,0,0,0,,,0,0
188,5,4,S Marsh,Trent Boult,SL Malinga,0,0,0,,,0,0
17,7,5,S Marsh,G Maxwell,Mitchell Starc,1,0,1,,,0,0
200,12,2,RV Uthappa,BB McCullum,JJ Bumrah,1,0,1,,,0,0
55,12,3,KL Rahul,MS Dhoni,SL Malinga,0,0,0,,,0,0
167,11,4,Hardik Pandya,RG Sharma,Jasprit Bumrah,1,0,1,,,0,0
118,19,5,Shikhar Dhawan,RV Uthappa,Sandeep Sharma,0,0,0,,,0,0
182,20,1,CH Gayle,V Kohli,Rashid Khan,4,0,4,,,0,0
104,12,2,V Kohli,S Marsh,JJ Bumrah,0,0,0,,,0,0
89,6,2,KS Williamson,SK Raina,Jasprit Bumrah,0,0,0,,,0,0
38,9,4,V Kohli,R Ashwin,DJ Bravo,0,0,0,,,0,0
81,2,1,S Marsh,Rashid Khan,Anrich Nortje,6,0,6,,,0,0
61,5,6,SK Raina,R Sharma,Mitchell Starc,1,0,1,,,0,0
114,11,2,MS Dhoni,P Cummins,DJ Bravo,2,0,2,,,0,0
79,8,1,R Sharma,J Buttler,Chris Woakes,0,0,0,,,0,0
145,16,4,BB McCullum,S Dhawan,Kagiso Rabada,0,0,0,,,0,0
121,17,4,SR Tendulkar,V Kohli,Mitchell Starc,0,0,0,,,0,0
127,20,2,J Bumrah,S Dhawan,DJ Bravo,1,0,1,,,0,0
37,13,5,V Kohli,SR Tendulkar,Rashid Khan,1,0,1,,,0,0
72,15,3,DA Warner,P Cummins,R Ashwin,1,0,1,,,0,0
193,17,1,G Maxwell,Andre Russell,KL Rahul,0,0,0,Andre Russell,stumped,0,0
2,4,2,R Sharma,DA Warner,KL Rahul,4,0,4,,,0,0
32,20,4,SK Raina,SR Watson,Rashid Khan,0,0,0,,,0,0
74,2,5,E Lewis,BB McCullum,JJ Bumrah,6,0,6,,,0,0
147,7,1,RV Uthappa,RG Sharma,Pat Cummins,0,0,0,,,0,0
34,19,4,R Sharma,RV Uthappa,Yuzvendra Chahal,1,0,1,,,0,0
60,18,3,M Pandey,SR Tendulkar,DJ Bravo,0,0,0,,,0,0
76,7,5,Shikhar Dhawan,Rashid Khan,Mitchell Starc,0,0,0,,,0,0
130,4,3,Yuvraj Singh,Shikhar Dhawan,Jasprit Bumrah,1,0,1,,,0,0
156,20,3,SR Watson,Kagiso Rabada,Kagiso Rabada,0,0,0,,,0,0
93,1,4,G Maxwell,J Bumrah,R Ashwin,0,0,0,,,0,0
121,9,3,P Cummins,SR Tendulkar,Chris Woakes,1,0,1,,,0,0
48,5,2,CH Gayle,KS Williamson,Sandeep Sharma,1,0,1,,,0,0
169,8,2,SR Tendulkar,D Karthik,Pat Cummins,4,0,4,,,0,0
47,14,1,SK Raina,SK Trivedi,SP Narine,0,0,0,,,0,0
194,17,3,AB de Villiers,R Sharma,Bhuvneshwar Kumar,1,0,1,,,0,0
122,15,3,S Marsh,SR Tendulkar,Sandeep Sharma,1,0,1,,,0,0
121,7,4,Yuvraj Singh,J Buttler,SL Malinga,0,0,0,,,0,0
170,16,2,KS Williamson,D Karthik,JJ Bumrah,1,0,1,,,0,0
102,20,1,Trent Boult,Yuvraj Singh,DJ Bravo,0,0,0,,,0,0
167,18,4,RG Sharma,AB de Villiers,Mitchell Starc,0,0,0,,,0,0
122,10,3,BB McCullum,SR Tendulkar,Rashid Khan,0,0,0,,,0,0
3,1,3,CH Gayle,DA Warner,DJ Bravo,0,0,0,,,0,0
41,18,4,Yuvraj Singh,RG Sharma,R Ashwin,1,0,1,,,0,0
167,2,2,M Pandey,MS Dhoni,Sandeep Sharma,1,0,1,,,0,0
168,9,5,R Sharma,J Bumrah,Yuzvendra Chahal,6,0,6,,,0,0
133,20,4,J Buttler,P Cummins,R Ashwin,1,0,1,,,0,0
139,12,3,R Ashwin,V Kohli,Kagiso Rabada,0,0,0,,,0,0
125,1,2,RG Sharma,E Lewis,SL Malinga,4,0,4,,,0,0
6,16,5,KL Rahul,J Bumrah,SP Narine,4,0,4,,,0,0
64,13,2,S Marsh,R Sharma,Trent Boult,0,0,0,,,0,0
177,2,6,Kagiso Rabada,KS Williamson,Bhuvneshwar Kumar,1,0,1,,,0,0
32,18,6,SK Trivedi,D Karthik,Trent Boult,6,0,6,,,0,0
134,14,2,SK Trivedi,M Pandey,Imran Tahir,1,0,1,,,0,0
174,18,4,Yuvraj Singh,KL Rahul,SP Narine,4,0,4,,,0,0
152,7,3,J Buttler,Hardik Pandya,Chris Woakes,0,0,0,,,0,0
79,9,3,S Dhawan,V Kohli,Mayank Markande,0,0,0,,,0,0
79,11,6,D Karthik,Ishan Kishan,JJ Bumrah,0,0,0,,,0,0
44,18,4,Shikhar Dhawan,SR Watson,Yuzvendra Chahal,1,0,1,SR Watson,bowled,0,0
80,11,6,Kagiso Rabada,CH Gayle,JJ Bumrah,3,0,3,CH Gayle,lbw,0,0
10,6,4,RV Uthappa,Shikhar Dhawan,SP Narine,6,0,6,,,0,0
175,10,2,DA Warner,KS Williamson,JJ Bumrah,0,0,0,,,0,0
147,14,4,Kagiso Rabada,G Maxwell,Mitchell Starc,0,0,0,,,0,0
76,9,4,Trent Boult,Ishan Kishan,DJ Bravo,2,0,2,,,0,0
105,8,4,Mujeeb Ur Rahman,CH Gayle,DJ Bravo,1,1,2,,,0,1
91,20,4,Shikhar Dhawan,Rashid Khan,Anrich Nortje,0,0,0,,,0,0
15,9,5,G Maxwell,R Sharma,Bhuvneshwar Kumar,1,0,1,,,0,0
90,3,6,CH Gayle,RG Sharma,Kagiso Rabada,1,0,1,,,0,0
46,20,2,Kagiso Rabada,CH Gayle,KL Rahul,2,0,2,,,0,0
198,9,4,Andre Russell,Shikhar Dhawan,Imran Tahir,1,0,1,,,0,0
87,2,2,Kagiso Rabada,Ishan Kishan,DJ Bravo,0,0,0,,,0,0
28,9,1,M Pandey,BB McCullum,BA Stokes,6,0,6,,,0,0
81,3,3,MS Dhoni,S Marsh,JJ Bumrah,1,0,1,,,0,0
7,13,4,Shikhar Dhawan,M Pandey,Yuzvendra Chahal,0,0,0,,,0,0
197,10,4,Rashid Khan,CH Gayle,SL Malinga,0,0,0,,,0,0
171,16,2,E Lewis,RV Uthappa,JJ Bumrah,1,1,2,,,1,0
92,5,1,KS Williamson,R Ashwin,JJ Bumrah,0,0,0,,,0,0
124,17,4,AB de Villiers,Hardik Pandya,Bhuvneshwar Kumar,0,0,0,,,0,0
117,8,2,CH Gayle,DA Warner,Rashid Khan,1,0,1,,,0,0
7,7,1,DA Warner,Shikhar Dhawan,Rashid Khan,0,0,0,,,0,0
148,14,3,RG Sharma,Yuvraj Singh,Jasprit Bumrah,1,0,1,,,0,0
123,19,5,V Kohli,S Marsh,Rashid Khan,0,0,0,,,0,0
176,7,3,KS Williamson,Ishan Kishan,R Ashwin,1,0,1,,,0,0
92,11,3,Hardik Pandya,E Lewis,BA Stokes,0,1,1,,,1,0
118,2,1,SR Tendulkar,R Sharma,Pat Cummins,0,0,0,,,0,0
31,13,2,Rashid Khan,MS Dhoni,BA Stokes,0,0,0,,,0,0
96,7,3,SR Tendulkar,Kagiso Rabada,Pat Cummins,4,0,4,,,0,0
10,17,5,Rashid Khan,S Marsh,Pat Cummins,4,0,4,,,0,0
99,5,5,RV Uthappa,AB de Villiers,Imran Tahir,0,0,0,,,0,0
8,12,4,KS Williamson,J Bumrah,DJ Bravo,2,0,2,,,0,0
147,11,4,Rashid Khan,G Maxwell,KL Rahul,1,0,1,,,0,0
33,9,1,G Maxwell,RG Sharma,Rashid Khan,6,0,6,,,0,0
140,19,2,Kagiso Rabada,Ishan Kishan,Imran Tahir,0,0,0,,,0,0
121,19,4,Kagiso Rabada,S Marsh,Rashid Khan,1,0,1,,,0,0
99,18,5,DA Warner,BB McCullum,Imran Tahir,0,0,0,,,0,0
31,13,2,RV Uthappa,Shikhar Dhawan,Pat Cummins,0,0,0,,,0,0
134,1,1,SK Raina,G Maxwell,SL Malinga,6,0,6,,,0,0
36,13,3,CH Gayle,V Kohli,DJ Bravo,1,0,1,,,0,0
62,11,5,SR Watson,Shikhar Dhawan,Pat Cummins,0,0,0,,,0,0
35,13,2,Trent Boult,P Cummins,Pat Cummins,0,0,0,,,0,0
112,15,1,Hardik Pandya,J Buttler,Kagiso Rabada,1,0,1,,,0,0
172,16,6,KS Williamson,Rashid Khan,SL Malinga,1,0,1,,,0,0
16,20,3,Mujeeb Ur Rahman,SK Raina,Bhuvneshwar Kumar,0,0,0,,,0,0
63,5,6,S Marsh,Trent Boult,Anrich Nortje,6,0,6,,,0,0
176,9,6,SK Raina,AB de Villiers,Chris Woakes,0,0,0,,,0,0
23,6,1,J Buttler,Andre Russell,DJ Bravo,0,0,0,,,0,0
126,10,6,AB de Villiers,P Cummins,Pat Cummins,4,0,4,,,0,0
72,1,5,BB McCullum,Rashid Khan,Sandeep Sharma,0,0,0,,,0,0
36,13,4,SR Tendulkar,R Ashwin,SP Narine,0,0,0,,,0,0
109,13,2,R Sharma,Kagiso Rabada,Mayank Markande,1,0,1,,,0,0
129,20,1,KL Rahul,J Buttler,Mitchell Starc,3,0,3,,,0,0
57,16,1,Rashid Khan,R Sharma,Imran Tahir,0,0,0,,,0,0
51,3,3,MS Dhoni,Andre Russell,Sandeep Sharma,4,0,4,,,0,0
60,19,2,S Marsh,RG Sharma,Pat Cummins,2,0,2,,,0,0
171,19,4,G Maxwell,RG Sharma,Trent Boult,0,0,0,,,0,0
144,19,4,J Buttler,SK Trivedi,JJ Bumrah,1,0,1,,,0,0
183,3,2,J Buttler,SR Tendulkar,Sandeep Sharma,0,0,0,,,0,0
5,19,1,P Cummins,AB de Villiers,Sandeep Sharma,0,0,0,,,0,0
59,20,1,RG Sharma,G Maxwell,Sandeep Sharma,2,0,2,,,0,0
49,5,6,Mujeeb Ur Rahman,SK Trivedi,BA Stokes,6,0,6,,,0,0
